lon,lat,diameter_km,diameter_arcsec,contrast
236.4190164412072,-10.599389987294765,13606.157952712325,18.760103562193745,0.2686745316994852
169.1192642448754,5.203554939442855,25077.66184572209,34.5769566220299,0.25428807045613694
145.98591160454336,10.797062973085755,31951.899818736914,44.05512207719537,0.29497726747488134
