FeI_5250.2,0.2960461088137792,-1.2835332155941002,-33.75604327032187
FeI_5250.6,0.31030251182557,-1.4138084241294868,-28.857187676819656
FeI_5379,0.3005843292034414,-1.3063708448515199,-29.906205218488427
TiII_5381,0.06106010782031363,-0.38816394042308905,-46.143960470486434
FeI_5382,0.4083645164554588,-1.8525885445951804,-25.726800159338683
FeI_5383,0.15143927756273615,-0.8064897023916664,-5.573681293941082
MnI_5432,0.06852002072448816,-0.32762775287677964,-13.283099736592629
FeI_5432,0.28131063652250715,-1.2707221870650098,-29.53985681023902
FeI_5434,0.12852735283643785,-0.7064489103185277,-30.918548333405226
NiI_5435,0.2197706018392415,-0.9648113027470485,-24.956941687916824
FeI_5436.3,0.1841123273313802,-0.9280111295014392,-52.37296828880503
FeI_5436.6,0.18868947055519542,-0.9123733925264341,-20.879623125528873
FeI_5576,0.14665367756111922,-0.7533263731428204,-29.69276741744118
NiI_5578,0.372053796294138,-1.5719670244792376,-29.545107968490758
FeII_6149,0.15584432874851523,-0.8066618762774855,-17.088625079889347
FeI_6151,0.13534054489038264,-0.6460632525538346,-7.175973490034517
CaI_6169.0,0.08252576940272728,-0.46156680511721776,-34.57218174698458
CaI_6169.5,0.07743955632441066,-0.4443160096296913,-24.464649456940055
FeI_6170,0.12132132162809114,-0.5798238051157337,-58.576143780630325
FeI_6173,0.2546540325117467,-1.1446994356923348,-43.05034956623179
FeI_6301,0.14941909540363701,-0.7721157185294201,-29.34759575477249
FeI_6302,0.2849792329593098,-1.3226012466037935,-39.02031304875864
